team_a_name,team_a_score,team_b_name,team_b_score,winner
Bananarchist,398,AlphaOne,-398,Bananarchist
LadyMooseLizardPhi,253,yeet,-253,LadyMooseLizardPhi
¡WHAM!,392,YEE,-392,¡WHAM!
AAAKJ,1504,reference_random,-1504,AAAKJ
AlphaFish,-278,Kappa Sigma C Team,278,Kappa Sigma C Team
¡WHAM!,-358,TeamRocket,358,TeamRocket
BadBeatBot,-192,SWEET BUT SALTY,192,SWEET BUT SALTY
PokerBrots,26396,reference_random,-26396,PokerBrots
GoKinCobra,318,Power JEM ,-318,GoKinCobra
SWEET BUT SALTY,1217,reference_random,-1217,SWEET BUT SALTY
my bad,5829,Heffalump Rangers,-5829,my bad
testing,2488,PokerBrots,-2488,testing
:),-304,SWEET BUT SALTY,304,SWEET BUT SALTY
AAAKJ,101,TeamRocket,-101,AAAKJ
Army Leggy,8503,reference_random,-8503,Army Leggy
reference_lecture_1,-1027,YEE,1027,YEE
PokerBrots,253,Bananarchist,-253,PokerBrots
LadyMooseLizardPhi,-882,Boners '22,882,Boners '22
No One,-4732,Heffalump Rangers,4732,Heffalump Rangers
my bad,-890,TeamRocket,890,TeamRocket
Bananarchist,1348,reference_random,-1348,Bananarchist
pls STOP we BROKE,-321,Third Mid,321,Third Mid
Queens Club,842,kaonashi,-842,Queens Club
SWEET BUT SALTY,561,A.L.O.E.,-561,SWEET BUT SALTY
Heffalump Rangers,-9216,CC Star,9216,CC Star
preflop all in,1462,testing,-1462,preflop all in
PotHotBot,192,YEE,-192,PotHotBot
Flush Boys,33,Icy,-33,Flush Boys
Flush Boys,-42,21,42,21
Third Mid,-448,TeamRocket,448,TeamRocket
BluffBot,2656,AlphaFish,-2656,BluffBot
Boners '22,57,Flush Boys,-57,Boners '22
Boners '22,240,:),-240,Boners '22
yeet,-4200,PokerBrots,4200,PokerBrots
Blind Plays,-5336,<^-^>,5336,<^-^>
Boners '22,674,reference_random,-674,Boners '22
PotHotBot,93,andrew's bots,-93,PotHotBot
maybenot,179,BadBeatBot,-179,maybenot
SWEET BUT SALTY,773,my bad,-773,SWEET BUT SALTY
A.L.O.E.,-29,Heffalump Rangers,29,Heffalump Rangers
Flush Boys,-240,SWEET BUT SALTY,240,SWEET BUT SALTY
Boners '22,-12275,my bad,12275,my bad
reference_lecture_2,-168,LadyMooseLizardPhi,168,LadyMooseLizardPhi
reference_staff,-240,pkr face,240,pkr face
Blind Plays,-2821,reference_lecture_2,2821,reference_lecture_2
PokerBrots,51500,No One,-51500,PokerBrots
Blind Plays,-22064,Kappa Sigma C Team,22064,Kappa Sigma C Team
Kappa Sigma C Team,27659,Blind Plays,-27659,Kappa Sigma C Team
Queens Club,-1550,preflop all in,1550,preflop all in
SWEET BUT SALTY,210,:),-210,SWEET BUT SALTY
reference_lecture_1,-1007,maybenot,1007,maybenot
SWEET BUT SALTY,-44,fleabitten,44,fleabitten
Bananarchist,-657,testing,657,testing
AlphaOne,-369,AAAKJ,369,AAAKJ
reference_lecture_2,1469,Team Name,-1469,reference_lecture_2
AlphaFish,20465,reference_random,-20465,AlphaFish
fleabitten,601,BluffBot,-601,fleabitten
CC Star,-169,AlphaOne,169,AlphaOne
player1,-618,Flush Boys,618,Flush Boys
YEE,-23,SWEET BUT SALTY,23,SWEET BUT SALTY
kaonashi,120,andrew's bots,-120,kaonashi
Daniel Negreanu,-158,Flush Boys,158,Flush Boys
No One,-9101,B),9101,B)
yeet,-167,AlphaFish,167,AlphaFish
BadBeatBot,29,Third Mid,-29,BadBeatBot
ChocolateWarriors,-1100,GoKinCobra,1100,GoKinCobra
Bananarchist,175,Daniel Negreanu,-175,Bananarchist
Diamond Dogs,2073,B),-2073,Diamond Dogs
AlphaOne,697,reference_random,-697,AlphaOne
¡WHAM!,49,Bananarchist,-49,¡WHAM!
Queens Club,-751,Jeff Lynne,751,Jeff Lynne
AlphaOne,877,reference_lecture_1,-877,AlphaOne
<^-^>,-609,andrew's bots,609,andrew's bots
fleabitten,150,reference_staff,-150,fleabitten
21,-7,TeamRocket,7,TeamRocket
Bananarchist,514,Daniel Negreanu,-514,Bananarchist
Hurrikeynes,-522,preflop all in,522,preflop all in
BluffBot,-560,SWEET BUT SALTY,560,SWEET BUT SALTY
¡WHAM!,114,Diamond Dogs,-114,¡WHAM!
Jigglybluff,-865,my bad,865,my bad
fleabitten,-18,LadyMooseLizardPhi,18,LadyMooseLizardPhi
reference_lecture_2,-586,Team Name,586,Team Name
reference_checkcall,-799,:),799,:)
PotHotBot,381,Kappa Sigma C Team,-381,PotHotBot
<^-^>,4926,:),-4926,<^-^>
yeet,-17280,BluffBot,17280,BluffBot
preflop all in,-489,LadyMooseLizardPhi,489,LadyMooseLizardPhi
reference_random,-1000,SWEET BUT SALTY,1000,SWEET BUT SALTY
reference_random,-17638,<^-^>,17638,<^-^>
Icy,777,GoKinCobra,-777,Icy
21,-6098,pkr face,6098,pkr face
BadBeatBot,732,preflop all in,-732,BadBeatBot
Boners '22,172,PokerBrots,-172,Boners '22
<^-^>,376,testing,-376,<^-^>
21,-4245,my bad,4245,my bad
reference_random,-675,AAAKJ,675,AAAKJ
kaonashi,9,IeetChips,-9,kaonashi
Power JEM ,-2598,B),2598,B)
IeetChips,-1289,testing,1289,testing
Kappa Sigma C Team,-358,player1,358,player1
reference_lecture_2,1346,A.L.O.E.,-1346,reference_lecture_2
Icy,2459,yeet,-2459,Icy
Flush Boys,-345,andrew's bots,345,andrew's bots
IeetChips,98,TeamRocket,-98,IeetChips
AlphaOne,-565,maybenot,565,maybenot
BluffBot,-1395,No One,1395,No One
SWEET BUT SALTY,465,Heffalump Rangers,-465,SWEET BUT SALTY
my bad,8262,GoKinCobra,-8262,my bad
player1,469,reference_lecture_1,-469,player1
reference_lecture_2,1228,AlphaOne,-1228,reference_lecture_2
AP,-1292,Army Leggy,1292,Army Leggy
AP,-494,¡WHAM!,494,¡WHAM!
Icy,-155,Third Mid,155,Third Mid
BluffBot,-6936,reference_lecture_2,6936,reference_lecture_2
21,257,pkr face,-257,21
IeetChips,-2496,CC Star,2496,CC Star
AP,-612,reference_random,612,reference_random
kaonashi,101,andrew's bots,-101,kaonashi
Daniel Negreanu,4,IeetChips,-4,Daniel Negreanu
Icy,52860,No One,-52860,Icy
Daniel Negreanu,-333,Bananarchist,333,Bananarchist
Hurrikeynes,-547,AlphaOne,547,AlphaOne
SWEET BUT SALTY,520,<^-^>,-520,SWEET BUT SALTY
21,995,reference_random,-995,21
Diamond Dogs,-2360,B),2360,B)
<^-^>,-1492,Icy,1492,Icy
Bananarchist,1068,reference_random,-1068,Bananarchist
Team Name,-255,maybenot,255,maybenot
B),-1966,Diamond Dogs,1966,Diamond Dogs
CC Star,4716,reference_lecture_1,-4716,CC Star
Team Name,419,<^-^>,-419,Team Name
No One,-7563,ChocolateWarriors,7563,ChocolateWarriors
CC Star,-244,SWEET BUT SALTY,244,SWEET BUT SALTY
No One,-5913,Bananarchist,5913,Bananarchist
reference_checkcall,-938,maybenot,938,maybenot
Queens Club,-694,fleabitten,694,fleabitten
preflop all in,401,Team Name,-401,preflop all in
No One,-4655,IeetChips,4655,IeetChips
reference_random,-1289,Boners '22,1289,Boners '22
Flush Boys,4287,No One,-4287,Flush Boys
kaonashi,-709,AlphaFish,709,AlphaFish
<^-^>,2892,PokerBrots,-2892,<^-^>
21,-2606,testing,2606,testing
my bad,6019,player1,-6019,my bad
Army Leggy,1029,ChocolateWarriors,-1029,Army Leggy
Icy,4536,B),-4536,Icy
<^-^>,9606,Kappa Sigma C Team,-9606,<^-^>
Heffalump Rangers,-250,PotHotBot,250,PotHotBot
pkr face,2464,Power JEM ,-2464,pkr face
pls STOP we BROKE,-85,BadBeatBot,85,BadBeatBot
testing,15352,:),-15352,testing
pkr face,-58,Jeff Lynne,58,Jeff Lynne
reference_checkcall,-10710,Kappa Sigma C Team,10710,Kappa Sigma C Team
BadBeatBot,339,AlphaFish,-339,BadBeatBot
BadBeatBot,-125,Flush Boys,125,Flush Boys
my bad,5195,CC Star,-5195,my bad
CC Star,47125,No One,-47125,CC Star
TeamRocket,87,Flush Boys,-87,TeamRocket
reference_random,-12525,AlphaFish,12525,AlphaFish
reference_staff,674,Flush Boys,-674,reference_staff
testing,9602,:),-9602,testing
reference_lecture_1,-60,reference_checkcall,60,reference_checkcall
my bad,-1062,AlphaOne,1062,AlphaOne
PotHotBot,130,player1,-130,PotHotBot
SWEET BUT SALTY,228,YEE,-228,SWEET BUT SALTY
Flush Boys,64,LadyMooseLizardPhi,-64,Flush Boys
SWEET BUT SALTY,715,ChocolateWarriors,-715,SWEET BUT SALTY
ChocolateWarriors,-399,reference_lecture_1,399,reference_lecture_1
A.L.O.E.,857,AlphaFish,-857,A.L.O.E.
Blind Plays,132,reference_staff,-132,Blind Plays
Blind Plays,-1094,Army Leggy,1094,Army Leggy
pkr face,-1832,Icy,1832,Icy
Bananarchist,-414,Jeff Lynne,414,Jeff Lynne
maybenot,428,yeet,-428,maybenot
Blind Plays,-5317,my bad,5317,my bad
Army Leggy,2278,Team Name,-2278,Army Leggy
Hurrikeynes,-686,PotHotBot,686,PotHotBot
reference_lecture_2,6082,Kappa Sigma C Team,-6082,reference_lecture_2
Icy,811,A.L.O.E.,-811,Icy
IeetChips,-1099,testing,1099,testing
Flush Boys,-240,maybenot,240,maybenot
player1,11,yeet,-11,player1
AAAKJ,761,Hurrikeynes,-761,AAAKJ
GoKinCobra,550,<^-^>,-550,GoKinCobra
my bad,2747,Queens Club,-2747,my bad
Team Name,-113,Third Mid,113,Third Mid
TeamRocket,-388,preflop all in,388,preflop all in
Power JEM ,-551,No One,551,No One
Army Leggy,2307,yeet,-2307,Army Leggy
¡WHAM!,-134,IeetChips,134,IeetChips
AlphaFish,2532,Heffalump Rangers,-2532,AlphaFish
PotHotBot,202,pkr face,-202,PotHotBot
Bananarchist,-172,pkr face,172,pkr face
Heffalump Rangers,-6285,PokerBrots,6285,PokerBrots
Power JEM ,-179,kaonashi,179,kaonashi
Heffalump Rangers,-6655,pkr face,6655,pkr face
Daniel Negreanu,854,player1,-854,Daniel Negreanu
BluffBot,-756,¡WHAM!,756,¡WHAM!
testing,4460,yeet,-4460,testing
Queens Club,-459,Flush Boys,459,Flush Boys
<^-^>,5965,Heffalump Rangers,-5965,<^-^>
Jeff Lynne,951,Kappa Sigma C Team,-951,Jeff Lynne
ChocolateWarriors,-972,Team Name,972,Team Name
Army Leggy,-68,kaonashi,68,kaonashi
yeet,-875,Queens Club,875,Queens Club
AAAKJ,721,PotHotBot,-721,AAAKJ
BadBeatBot,715,Hurrikeynes,-715,BadBeatBot
AlphaOne,242,Army Leggy,-242,AlphaOne
Team Name,10330,reference_random,-10330,Team Name
PotHotBot,94,Boners '22,-94,PotHotBot
<^-^>,6324,BluffBot,-6324,<^-^>
B),1484,pkr face,-1484,B)
maybenot,184,CC Star,-184,maybenot
yeet,-249,fleabitten,249,fleabitten
B),-1095,Diamond Dogs,1095,Diamond Dogs
Daniel Negreanu,-139,Jeff Lynne,139,Jeff Lynne
¡WHAM!,291,Flush Boys,-291,¡WHAM!
TeamRocket,105,pls STOP we BROKE,-105,TeamRocket
Diamond Dogs,429,Third Mid,-429,Diamond Dogs
Queens Club,598,andrew's bots,-598,Queens Club
Jigglybluff,1884,B),-1884,Jigglybluff
Daniel Negreanu,-539,GoKinCobra,539,GoKinCobra
PotHotBot,331,Icy,-331,PotHotBot
IeetChips,-2045,AlphaFish,2045,AlphaFish
21,753,AP,-753,21
AlphaFish,-429,Boners '22,429,Boners '22
AAAKJ,426,¡WHAM!,-426,AAAKJ
player1,-711,PotHotBot,711,PotHotBot
reference_staff,-941,B),941,B)
Kappa Sigma C Team,-5884,<^-^>,5884,<^-^>
Hurrikeynes,-693,pls STOP we BROKE,693,pls STOP we BROKE
Heffalump Rangers,-421,maybenot,421,maybenot
Bananarchist,938,reference_checkcall,-938,Bananarchist
player1,-1847,Power JEM ,1847,Power JEM 
<^-^>,-380,GoKinCobra,380,GoKinCobra
:),618,ChocolateWarriors,-618,:)
preflop all in,-656,21,656,21
pkr face,-152,kaonashi,152,kaonashi
<^-^>,563,pkr face,-563,<^-^>
yeet,21302,reference_random,-21302,yeet
Heffalump Rangers,-2536,B),2536,B)
¡WHAM!,-230,Third Mid,230,Third Mid
BadBeatBot,714,AP,-714,BadBeatBot
reference_staff,-3250,pkr face,3250,pkr face
GoKinCobra,-598,preflop all in,598,preflop all in
pkr face,65,Team Name,-65,pkr face
Heffalump Rangers,-6389,Icy,6389,Icy
Icy,1656,Hurrikeynes,-1656,Icy
AlphaOne,-254,YEE,254,YEE
my bad,246,reference_staff,-246,my bad
Bananarchist,-352,my bad,352,my bad
reference_random,-848,GoKinCobra,848,GoKinCobra
TeamRocket,-481,Heffalump Rangers,481,Heffalump Rangers
Diamond Dogs,-262,Jeff Lynne,262,Jeff Lynne
Icy,-864,<^-^>,864,<^-^>
GoKinCobra,77,IeetChips,-77,GoKinCobra
AP,-678,LadyMooseLizardPhi,678,LadyMooseLizardPhi
:),417,Heffalump Rangers,-417,:)
IeetChips,767,B),-767,IeetChips
AlphaOne,623,Hurrikeynes,-623,AlphaOne
Power JEM ,-3390,Icy,3390,Icy
TeamRocket,-320,YEE,320,YEE
PokerBrots,3290,player1,-3290,PokerBrots
reference_lecture_1,-329,Heffalump Rangers,329,Heffalump Rangers
Team Name,-227,kaonashi,227,kaonashi
testing,-235,kaonashi,235,kaonashi
PokerBrots,58449,No One,-58449,PokerBrots
reference_lecture_2,1336,Hurrikeynes,-1336,reference_lecture_2
reference_checkcall,-8997,reference_staff,8997,reference_staff
Power JEM ,-468,Heffalump Rangers,468,Heffalump Rangers
yeet,-2400,CC Star,2400,CC Star
fleabitten,603,AP,-603,fleabitten
my bad,-500,fleabitten,500,fleabitten
AAAKJ,78,IeetChips,-78,AAAKJ
<^-^>,1936,CC Star,-1936,<^-^>
kaonashi,19,Jeff Lynne,-19,kaonashi
IeetChips,-37,AlphaOne,37,AlphaOne
kaonashi,-170,YEE,170,YEE
player1,-781,GoKinCobra,781,GoKinCobra
AAAKJ,399,Kappa Sigma C Team,-399,AAAKJ
21,-9065,CC Star,9065,CC Star
AP,-680,SWEET BUT SALTY,680,SWEET BUT SALTY
21,486,ChocolateWarriors,-486,21
reference_random,-2578,preflop all in,2578,preflop all in
reference_lecture_1,-1221,TeamRocket,1221,TeamRocket
Icy,-901,Army Leggy,901,Army Leggy
Diamond Dogs,5194,No One,-5194,Diamond Dogs
AP,-1369,andrew's bots,1369,andrew's bots
Diamond Dogs,-522,21,522,21
Queens Club,2959,reference_lecture_1,-2959,Queens Club
reference_staff,-721,preflop all in,721,preflop all in
Daniel Negreanu,217,AlphaFish,-217,Daniel Negreanu
reference_lecture_1,-9138,Kappa Sigma C Team,9138,Kappa Sigma C Team
reference_staff,1179,reference_lecture_2,-1179,reference_staff
BluffBot,28791,reference_checkcall,-28791,BluffBot
Team Name,-384,pls STOP we BROKE,384,pls STOP we BROKE
Icy,-409,Third Mid,409,Third Mid
AlphaOne,109,GoKinCobra,-109,AlphaOne
testing,2466,yeet,-2466,testing
reference_checkcall,-800,fleabitten,800,fleabitten
GoKinCobra,1065,player1,-1065,GoKinCobra
SWEET BUT SALTY,183,yeet,-183,SWEET BUT SALTY
TeamRocket,275,Third Mid,-275,TeamRocket
YEE,377,maybenot,-377,YEE
yeet,856,Heffalump Rangers,-856,yeet
Queens Club,-915,preflop all in,915,preflop all in
AlphaOne,-2264,Power JEM ,2264,Power JEM 
reference_staff,2644,testing,-2644,reference_staff
kaonashi,125,Flush Boys,-125,kaonashi
IeetChips,746,Hurrikeynes,-746,IeetChips
Flush Boys,158,PokerBrots,-158,Flush Boys
Kappa Sigma C Team,-25501,CC Star,25501,CC Star
TeamRocket,485,player1,-485,TeamRocket
Hurrikeynes,-1419,pkr face,1419,pkr face
<^-^>,1859,yeet,-1859,<^-^>
IeetChips,-1348,yeet,1348,yeet
Flush Boys,30,maybenot,-30,Flush Boys
:),538,Team Name,-538,:)
B),-617,player1,617,player1
ChocolateWarriors,-850,reference_staff,850,reference_staff
TeamRocket,-87,IeetChips,87,IeetChips
Blind Plays,-6834,my bad,6834,my bad
LadyMooseLizardPhi,548,A.L.O.E.,-548,LadyMooseLizardPhi
my bad,-984,PotHotBot,984,PotHotBot
Diamond Dogs,-361,SWEET BUT SALTY,361,SWEET BUT SALTY
Blind Plays,-15,YEE,15,YEE
CC Star,-716,pkr face,716,pkr face
AAAKJ,866,reference_checkcall,-866,AAAKJ
reference_staff,15335,Boners '22,-15335,reference_staff
PotHotBot,346,Power JEM ,-346,PotHotBot
Kappa Sigma C Team,-257,pls STOP we BROKE,257,pls STOP we BROKE
Hurrikeynes,-1388,yeet,1388,yeet
reference_lecture_2,59230,No One,-59230,reference_lecture_2
preflop all in,-302,AAAKJ,302,AAAKJ
my bad,3840,21,-3840,my bad
AP,-1319,Kappa Sigma C Team,1319,Kappa Sigma C Team
AP,3830,No One,-3830,AP
testing,2650,reference_lecture_2,-2650,testing
Queens Club,-465,pls STOP we BROKE,465,pls STOP we BROKE
GoKinCobra,-599,PotHotBot,599,PotHotBot
Blind Plays,166,Kappa Sigma C Team,-166,Blind Plays
Blind Plays,-4,¡WHAM!,4,¡WHAM!
reference_random,-19189,PokerBrots,19189,PokerBrots
BluffBot,-587,SWEET BUT SALTY,587,SWEET BUT SALTY
preflop all in,1371,Icy,-1371,preflop all in
Queens Club,-5255,AlphaFish,5255,AlphaFish
reference_checkcall,-608,GoKinCobra,608,GoKinCobra
Hurrikeynes,-307,ChocolateWarriors,307,ChocolateWarriors
Boners '22,327,Heffalump Rangers,-327,Boners '22
21,337,Third Mid,-337,21
¡WHAM!,-67,reference_lecture_2,67,reference_lecture_2
Daniel Negreanu,890,ChocolateWarriors,-890,Daniel Negreanu
reference_checkcall,-948,21,948,21
:),-27,Bananarchist,27,Bananarchist
reference_lecture_2,-1234,B),1234,B)
IeetChips,1015,BluffBot,-1015,IeetChips
AlphaFish,913,Team Name,-913,AlphaFish
AAAKJ,88,:),-88,AAAKJ
AAAKJ,267,yeet,-267,AAAKJ
GoKinCobra,695,Diamond Dogs,-695,GoKinCobra
Blind Plays,-5,Jeff Lynne,5,Jeff Lynne
my bad,577,AP,-577,my bad
TeamRocket,5581,No One,-5581,TeamRocket
reference_random,-311,player1,311,player1
Boners '22,861,reference_lecture_1,-861,Boners '22
pkr face,1298,Hurrikeynes,-1298,pkr face
BadBeatBot,896,player1,-896,BadBeatBot
kaonashi,118,Power JEM ,-118,kaonashi
maybenot,221,BadBeatBot,-221,maybenot
<^-^>,-384,pls STOP we BROKE,384,pls STOP we BROKE
AAAKJ,59,YEE,-59,AAAKJ
Queens Club,-705,maybenot,705,maybenot
andrew's bots,1945,yeet,-1945,andrew's bots
GoKinCobra,-553,preflop all in,553,preflop all in
Hurrikeynes,-1312,reference_lecture_2,1312,reference_lecture_2
<^-^>,5170,Heffalump Rangers,-5170,<^-^>
reference_staff,554,<^-^>,-554,reference_staff
Bananarchist,-185,fleabitten,185,fleabitten
Power JEM ,1613,Blind Plays,-1613,Power JEM 
BluffBot,-5202,<^-^>,5202,<^-^>
Flush Boys,-101,Jeff Lynne,101,Jeff Lynne
Diamond Dogs,-377,¡WHAM!,377,¡WHAM!
Icy,-281,Army Leggy,281,Army Leggy
PotHotBot,220,Diamond Dogs,-220,PotHotBot
preflop all in,532,AP,-532,preflop all in
IeetChips,-3,SWEET BUT SALTY,3,SWEET BUT SALTY
Power JEM ,-13,Jigglybluff,13,Jigglybluff
AAAKJ,217,Blind Plays,-217,AAAKJ
B),2873,reference_random,-2873,B)
Boners '22,809,AlphaOne,-809,Boners '22
pkr face,-543,preflop all in,543,preflop all in
AlphaFish,4143,BluffBot,-4143,AlphaFish
<^-^>,9349,reference_lecture_1,-9349,<^-^>
A.L.O.E.,-1987,pkr face,1987,pkr face
Kappa Sigma C Team,-359,AlphaOne,359,AlphaOne
AAAKJ,394,my bad,-394,AAAKJ
Hurrikeynes,-1333,andrew's bots,1333,andrew's bots
Blind Plays,126,TeamRocket,-126,Blind Plays
Daniel Negreanu,330,yeet,-330,Daniel Negreanu
PokerBrots,1540,A.L.O.E.,-1540,PokerBrots
fleabitten,-301,maybenot,301,maybenot
BadBeatBot,-217,Bananarchist,217,Bananarchist
Power JEM ,-165,Blind Plays,165,Blind Plays
pkr face,887,pls STOP we BROKE,-887,pkr face
player1,-1742,PokerBrots,1742,PokerBrots
ChocolateWarriors,-1322,maybenot,1322,maybenot
Third Mid,4,IeetChips,-4,Third Mid
yeet,-70,Flush Boys,70,Flush Boys
preflop all in,-620,PotHotBot,620,PotHotBot
reference_random,-12681,testing,12681,testing
preflop all in,283,PokerBrots,-283,preflop all in
reference_lecture_1,-368,A.L.O.E.,368,A.L.O.E.
SWEET BUT SALTY,293,LadyMooseLizardPhi,-293,SWEET BUT SALTY
21,505,Kappa Sigma C Team,-505,21
BluffBot,5412,Flush Boys,-5412,BluffBot
AP,-1326,Army Leggy,1326,Army Leggy
player1,-4097,Icy,4097,Icy
andrew's bots,-267,Third Mid,267,Third Mid
Heffalump Rangers,-5,player1,5,player1
reference_staff,11184,Kappa Sigma C Team,-11184,reference_staff
BadBeatBot,695,AP,-695,BadBeatBot
pkr face,-1382,AlphaFish,1382,AlphaFish
kaonashi,973,reference_checkcall,-973,kaonashi
Daniel Negreanu,-310,PotHotBot,310,PotHotBot
Hurrikeynes,-1633,PokerBrots,1633,PokerBrots
reference_lecture_2,5022,:),-5022,reference_lecture_2
Hurrikeynes,-1366,TeamRocket,1366,TeamRocket
GoKinCobra,-377,kaonashi,377,kaonashi
Flush Boys,12,YEE,-12,Flush Boys
Diamond Dogs,583,Hurrikeynes,-583,Diamond Dogs
Boners '22,407,reference_lecture_2,-407,Boners '22
Team Name,-439,yeet,439,yeet
Diamond Dogs,-409,pls STOP we BROKE,409,pls STOP we BROKE
AlphaOne,229,Heffalump Rangers,-229,AlphaOne
PotHotBot,386,Heffalump Rangers,-386,PotHotBot
reference_lecture_2,-153,AAAKJ,153,AAAKJ
Jigglybluff,220,pls STOP we BROKE,-220,Jigglybluff
maybenot,684,Queens Club,-684,maybenot
Hurrikeynes,-719,YEE,719,YEE
reference_random,-21106,pkr face,21106,pkr face
Third Mid,-104,Bananarchist,104,Bananarchist
pkr face,436,PokerBrots,-436,pkr face
A.L.O.E.,-862,Jigglybluff,862,Jigglybluff
reference_lecture_1,-68,¡WHAM!,68,¡WHAM!
Jigglybluff,181,21,-181,Jigglybluff
Heffalump Rangers,-356,Boners '22,356,Boners '22
GoKinCobra,323,testing,-323,GoKinCobra
<^-^>,2813,AP,-2813,<^-^>
No One,-6243,AAAKJ,6243,AAAKJ
ChocolateWarriors,-506,A.L.O.E.,506,A.L.O.E.
A.L.O.E.,380,Power JEM ,-380,A.L.O.E.
Third Mid,288,Kappa Sigma C Team,-288,Third Mid
Heffalump Rangers,-2195,B),2195,B)
reference_random,-3577,AlphaFish,3577,AlphaFish
my bad,4317,Diamond Dogs,-4317,my bad
yeet,771,LadyMooseLizardPhi,-771,yeet
Power JEM ,-3426,CC Star,3426,CC Star
Flush Boys,-46,pkr face,46,pkr face
Power JEM ,-159,fleabitten,159,fleabitten
kaonashi,714,PotHotBot,-714,kaonashi
PotHotBot,214,BadBeatBot,-214,PotHotBot
21,-21,PotHotBot,21,PotHotBot
Diamond Dogs,-1060,<^-^>,1060,<^-^>
SWEET BUT SALTY,4,IeetChips,-4,SWEET BUT SALTY
Hurrikeynes,-700,Flush Boys,700,Flush Boys
PotHotBot,455,A.L.O.E.,-455,PotHotBot
BluffBot,-4783,testing,4783,testing
Blind Plays,-7007,Team Name,7007,Team Name
testing,18411,reference_random,-18411,testing
Kappa Sigma C Team,-15195,testing,15195,testing
preflop all in,-637,Jigglybluff,637,Jigglybluff
GoKinCobra,833,:),-833,GoKinCobra
Diamond Dogs,-284,PotHotBot,284,PotHotBot
Diamond Dogs,-138,Boners '22,138,Boners '22
Kappa Sigma C Team,-62,player1,62,player1
Heffalump Rangers,5218,No One,-5218,Heffalump Rangers
pkr face,1285,AP,-1285,pkr face
Jeff Lynne,519,reference_lecture_2,-519,Jeff Lynne
player1,-711,YEE,711,YEE
fleabitten,-393,YEE,393,YEE
PotHotBot,373,:),-373,PotHotBot
testing,-83,BadBeatBot,83,BadBeatBot
No One,-10445,AlphaFish,10445,AlphaFish
kaonashi,-196,TeamRocket,196,TeamRocket
AP,-3275,reference_staff,3275,reference_staff
Boners '22,-88,AAAKJ,88,AAAKJ
reference_lecture_1,-72,¡WHAM!,72,¡WHAM!
Third Mid,-1281,AlphaFish,1281,AlphaFish
YEE,141,PokerBrots,-141,YEE
preflop all in,-554,Jeff Lynne,554,Jeff Lynne
reference_checkcall,-1066,Jigglybluff,1066,Jigglybluff
Daniel Negreanu,-149,¡WHAM!,149,¡WHAM!
No One,-4888,Jigglybluff,4888,Jigglybluff
BadBeatBot,681,player1,-681,BadBeatBot
testing,11340,Boners '22,-11340,testing
maybenot,34,andrew's bots,-34,maybenot
Queens Club,-766,kaonashi,766,kaonashi
Jeff Lynne,124,pls STOP we BROKE,-124,Jeff Lynne
TeamRocket,-194,YEE,194,YEE
SWEET BUT SALTY,329,Kappa Sigma C Team,-329,SWEET BUT SALTY
reference_random,-570,IeetChips,570,IeetChips
Flush Boys,76,A.L.O.E.,-76,Flush Boys
reference_staff,-2336,CC Star,2336,CC Star
preflop all in,1826,¡WHAM!,-1826,preflop all in
reference_checkcall,-625,yeet,625,yeet
Boners '22,-62,Jeff Lynne,62,Jeff Lynne
reference_lecture_2,7818,player1,-7818,reference_lecture_2
Team Name,-1386,CC Star,1386,CC Star
YEE,379,TeamRocket,-379,YEE
fleabitten,733,Queens Club,-733,fleabitten
Boners '22,253,pls STOP we BROKE,-253,Boners '22
21,400,yeet,-400,21
pkr face,1296,preflop all in,-1296,pkr face
No One,-3517,player1,3517,player1
yeet,-857,preflop all in,857,preflop all in
Army Leggy,388,Team Name,-388,Army Leggy
GoKinCobra,943,Hurrikeynes,-943,GoKinCobra
:),11,Blind Plays,-11,:)
21,-77,Jigglybluff,77,Jigglybluff
yeet,1405,Hurrikeynes,-1405,yeet
TeamRocket,-1648,reference_lecture_2,1648,reference_lecture_2
Army Leggy,1330,AP,-1330,Army Leggy
fleabitten,225,Diamond Dogs,-225,fleabitten
No One,-52750,CC Star,52750,CC Star
No One,-6021,IeetChips,6021,IeetChips
Third Mid,576,Kappa Sigma C Team,-576,Third Mid
my bad,-124,BluffBot,124,BluffBot
preflop all in,-6948,my bad,6948,my bad
A.L.O.E.,-326,yeet,326,yeet
:),17,AP,-17,:)
Bananarchist,311,Flush Boys,-311,Bananarchist
SWEET BUT SALTY,709,ChocolateWarriors,-709,SWEET BUT SALTY
AlphaOne,360,Icy,-360,AlphaOne
Hurrikeynes,-697,kaonashi,697,kaonashi
SWEET BUT SALTY,540,Diamond Dogs,-540,SWEET BUT SALTY
my bad,4486,Blind Plays,-4486,my bad
CC Star,6565,:),-6565,CC Star
BadBeatBot,4,IeetChips,-4,BadBeatBot
¡WHAM!,-22,Boners '22,22,Boners '22
