team_a_name,team_a_score,team_b_name,team_b_score,winner
Team Name,19,Flush Boys,-19,Team Name
Power JEM ,-1099,AlphaOne,1099,AlphaOne
Boners '22,493,andrew's bots,-493,Boners '22
Flush Boys,98,kaonashi,-98,Flush Boys
GoKinCobra,232,AlphaFish,-232,GoKinCobra
testing,4737,BluffBot,-4737,testing
reference_random,-1469,kaonashi,1469,kaonashi
Icy,1103,21,-1103,Icy
Jigglybluff,125,BadBeatBot,-125,Jigglybluff
Flush Boys,-943,<^-^>,943,<^-^>
pkr face,-158,BadBeatBot,158,BadBeatBot
Diamond Dogs,-194,SWEET BUT SALTY,194,SWEET BUT SALTY
Power JEM ,1862,IeetChips,-1862,Power JEM 
Boners '22,-220,maybenot,220,maybenot
¡WHAM!,328,AlphaFish,-328,¡WHAM!
testing,-1991,PokerBrots,1991,PokerBrots
LadyMooseLizardPhi,160,SWEET BUT SALTY,-160,LadyMooseLizardPhi
Team Name,376,Queens Club,-376,Team Name
21,-175,BadBeatBot,175,BadBeatBot
andrew's bots,1276,Hurrikeynes,-1276,andrew's bots
player1,-1066,Flush Boys,1066,Flush Boys
testing,3582,Third Mid,-3582,testing
Power JEM ,-4757,GoKinCobra,4757,GoKinCobra
andrew's bots,-3225,Power JEM ,3225,Power JEM 
No One,-19561,pkr face,19561,pkr face
fleabitten,177,preflop all in,-177,fleabitten
Jigglybluff,265,¡WHAM!,-265,Jigglybluff
Kappa Sigma C Team,-583,TeamRocket,583,TeamRocket
pls STOP we BROKE,-13,Flush Boys,13,Flush Boys
andrew's bots,-227,¡WHAM!,227,¡WHAM!
kaonashi,330,¡WHAM!,-330,kaonashi
yeet,-200,AlphaOne,200,AlphaOne
kaonashi,869,No One,-869,kaonashi
ChocolateWarriors,-452,LadyMooseLizardPhi,452,LadyMooseLizardPhi
pkr face,-1676,PokerBrots,1676,PokerBrots
Third Mid,-446,Flush Boys,446,Flush Boys
andrew's bots,-86,Heffalump Rangers,86,Heffalump Rangers
YEE,605,Team Name,-605,YEE
Flush Boys,-217,maybenot,217,maybenot
21,-4552,<^-^>,4552,<^-^>
Third Mid,787,reference_checkcall,-787,Third Mid
preflop all in,1164,Queens Club,-1164,preflop all in
B),1415,pls STOP we BROKE,-1415,B)
Power JEM ,-2347,BluffBot,2347,BluffBot
Blind Plays,588,No One,-588,Blind Plays
AlphaFish,24700,TeamRocket,-24700,AlphaFish
Diamond Dogs,-512,Flush Boys,512,Flush Boys
AP,-630,AlphaOne,630,AlphaOne
A.L.O.E.,138,kaonashi,-138,A.L.O.E.
player1,-2994,pkr face,2994,pkr face
SWEET BUT SALTY,995,reference_random,-995,SWEET BUT SALTY
ChocolateWarriors,-780,Bananarchist,780,Bananarchist
reference_staff,-57,AAAKJ,57,AAAKJ
reference_lecture_1,-9351,<^-^>,9351,<^-^>
fleabitten,-323,testing,323,testing
yeet,726,¡WHAM!,-726,yeet
¡WHAM!,363,21,-363,¡WHAM!
pls STOP we BROKE,89,Bananarchist,-89,pls STOP we BROKE
B),-123,LadyMooseLizardPhi,123,LadyMooseLizardPhi
AlphaOne,113,Bananarchist,-113,AlphaOne
Bananarchist,209,reference_lecture_2,-209,Bananarchist
reference_lecture_1,-10145,Icy,10145,Icy
Blind Plays,-1629,Army Leggy,1629,Army Leggy
Team Name,-665,reference_staff,665,reference_staff
Daniel Negreanu,-420,Bananarchist,420,Bananarchist
Icy,1560,Hurrikeynes,-1560,Icy
BluffBot,415,pls STOP we BROKE,-415,BluffBot
Hurrikeynes,-1048,Heffalump Rangers,1048,Heffalump Rangers
ChocolateWarriors,-1775,my bad,1775,my bad
Power JEM ,-576,Blind Plays,576,Blind Plays
pls STOP we BROKE,-304,AAAKJ,304,AAAKJ
Heffalump Rangers,-226,¡WHAM!,226,¡WHAM!
BluffBot,12,Icy,-12,BluffBot
Hurrikeynes,-1477,PokerBrots,1477,PokerBrots
AlphaFish,-571,Jigglybluff,571,Jigglybluff
IeetChips,1011,reference_lecture_1,-1011,IeetChips
fleabitten,376,Boners '22,-376,fleabitten
TeamRocket,-423,preflop all in,423,preflop all in
SWEET BUT SALTY,55,IeetChips,-55,SWEET BUT SALTY
A.L.O.E.,617,AP,-617,A.L.O.E.
yeet,-254,Boners '22,254,Boners '22
ChocolateWarriors,-985,my bad,985,my bad
Jeff Lynne,749,AP,-749,Jeff Lynne
¡WHAM!,411,AlphaFish,-411,¡WHAM!
TeamRocket,144,BadBeatBot,-144,TeamRocket
LadyMooseLizardPhi,-137,fleabitten,137,fleabitten
player1,-2468,Icy,2468,Icy
ChocolateWarriors,-161,YEE,161,YEE
YEE,260,BluffBot,-260,YEE
kaonashi,-202,Jigglybluff,202,Jigglybluff
IeetChips,753,player1,-753,IeetChips
Power JEM ,13667,player1,-13667,Power JEM 
Daniel Negreanu,351,PokerBrots,-351,Daniel Negreanu
PotHotBot,518,Diamond Dogs,-518,PotHotBot
player1,-4357,Queens Club,4357,Queens Club
preflop all in,1541,A.L.O.E.,-1541,preflop all in
Army Leggy,-152,maybenot,152,maybenot
yeet,-216,TeamRocket,216,TeamRocket
Jeff Lynne,88,:),-88,Jeff Lynne
Jeff Lynne,1019,reference_checkcall,-1019,Jeff Lynne
AAAKJ,-987,GoKinCobra,987,GoKinCobra
BadBeatBot,-75,kaonashi,75,kaonashi
AlphaFish,-419,Third Mid,419,Third Mid
AP,-1068,Queens Club,1068,Queens Club
Boners '22,12,Bananarchist,-12,Boners '22
pls STOP we BROKE,-323,AAAKJ,323,AAAKJ
21,45732,No One,-45732,21
Diamond Dogs,236,AAAKJ,-236,Diamond Dogs
Boners '22,935,reference_checkcall,-935,Boners '22
reference_staff,-96,Jigglybluff,96,Jigglybluff
Heffalump Rangers,-2187,reference_staff,2187,reference_staff
Blind Plays,698,AP,-698,Blind Plays
CC Star,-170,IeetChips,170,IeetChips
IeetChips,-96,pls STOP we BROKE,96,pls STOP we BROKE
AlphaFish,1557,reference_lecture_2,-1557,AlphaFish
AlphaOne,440,Heffalump Rangers,-440,AlphaOne
testing,4214,Blind Plays,-4214,testing
AlphaFish,-423,reference_lecture_2,423,reference_lecture_2
No One,-621,Blind Plays,621,Blind Plays
BadBeatBot,-152,maybenot,152,maybenot
SWEET BUT SALTY,311,maybenot,-311,SWEET BUT SALTY
testing,4823,21,-4823,testing
Power JEM ,-1312,kaonashi,1312,kaonashi
Team Name,1323,reference_random,-1323,Team Name
A.L.O.E.,-1233,reference_lecture_2,1233,reference_lecture_2
Daniel Negreanu,-195,Jigglybluff,195,Jigglybluff
maybenot,-91,AAAKJ,91,AAAKJ
kaonashi,-142,Boners '22,142,Boners '22
CC Star,219,testing,-219,CC Star
Third Mid,7,Blind Plays,-7,Third Mid
LadyMooseLizardPhi,-1982,pkr face,1982,pkr face
andrew's bots,534,IeetChips,-534,andrew's bots
AlphaOne,569,andrew's bots,-569,AlphaOne
CC Star,23011,reference_random,-23011,CC Star
A.L.O.E.,-346,<^-^>,346,<^-^>
BluffBot,1538,Queens Club,-1538,BluffBot
TeamRocket,-436,Heffalump Rangers,436,Heffalump Rangers
<^-^>,3498,Queens Club,-3498,<^-^>
testing,1680,BadBeatBot,-1680,testing
B),-229,maybenot,229,maybenot
kaonashi,678,¡WHAM!,-678,kaonashi
my bad,6410,CC Star,-6410,my bad
preflop all in,365,reference_lecture_2,-365,preflop all in
AP,-1340,andrew's bots,1340,andrew's bots
andrew's bots,2162,¡WHAM!,-2162,andrew's bots
kaonashi,504,Kappa Sigma C Team,-504,kaonashi
Third Mid,659,preflop all in,-659,Third Mid
AP,-1082,AlphaFish,1082,AlphaFish
Queens Club,971,pkr face,-971,Queens Club
BadBeatBot,-355,PotHotBot,355,PotHotBot
testing,-368,AlphaOne,368,AlphaOne
Kappa Sigma C Team,-241,Jeff Lynne,241,Jeff Lynne
¡WHAM!,89,Bananarchist,-89,¡WHAM!
Flush Boys,578,reference_random,-578,Flush Boys
Power JEM ,-3516,CC Star,3516,CC Star
AlphaOne,244,Army Leggy,-244,AlphaOne
testing,-204,PokerBrots,204,PokerBrots
Hurrikeynes,-787,Blind Plays,787,Blind Plays
B),-28,BadBeatBot,28,BadBeatBot
preflop all in,1946,Queens Club,-1946,preflop all in
LadyMooseLizardPhi,-358,TeamRocket,358,TeamRocket
PokerBrots,1732,reference_lecture_2,-1732,PokerBrots
Heffalump Rangers,1280,yeet,-1280,Heffalump Rangers
Blind Plays,-3,BluffBot,3,BluffBot
reference_random,-14306,reference_lecture_1,14306,reference_lecture_1
Queens Club,2301,Team Name,-2301,Queens Club
reference_staff,-340,LadyMooseLizardPhi,340,LadyMooseLizardPhi
:),-391,BadBeatBot,391,BadBeatBot
Team Name,-832,preflop all in,832,preflop all in
fleabitten,-229,SWEET BUT SALTY,229,SWEET BUT SALTY
pkr face,3680,Power JEM ,-3680,pkr face
BadBeatBot,-354,Diamond Dogs,354,Diamond Dogs
kaonashi,-1362,GoKinCobra,1362,GoKinCobra
AlphaFish,26449,Blind Plays,-26449,AlphaFish
LadyMooseLizardPhi,185,yeet,-185,LadyMooseLizardPhi
B),-498,Kappa Sigma C Team,498,Kappa Sigma C Team
GoKinCobra,-112,maybenot,112,maybenot
BluffBot,488,Hurrikeynes,-488,BluffBot
Icy,-433,kaonashi,433,kaonashi
reference_checkcall,8,reference_lecture_1,-8,reference_checkcall
kaonashi,-78,Boners '22,78,Boners '22
fleabitten,-6575,AlphaFish,6575,AlphaFish
reference_lecture_1,-938,YEE,938,YEE
Hurrikeynes,-1366,GoKinCobra,1366,GoKinCobra
Blind Plays,-90,A.L.O.E.,90,A.L.O.E.
Boners '22,862,reference_lecture_1,-862,Boners '22
B),-61,Third Mid,61,Third Mid
kaonashi,-1334,my bad,1334,my bad
Daniel Negreanu,148,SWEET BUT SALTY,-148,Daniel Negreanu
andrew's bots,-2517,AlphaFish,2517,AlphaFish
AAAKJ,253,BadBeatBot,-253,AAAKJ
AlphaOne,416,testing,-416,AlphaOne
LadyMooseLizardPhi,189,Diamond Dogs,-189,LadyMooseLizardPhi
Team Name,1,BluffBot,-1,Team Name
BadBeatBot,12,B),-12,BadBeatBot
Daniel Negreanu,-232,Third Mid,232,Third Mid
player1,-1711,Heffalump Rangers,1711,Heffalump Rangers
YEE,689,AP,-689,YEE
AlphaOne,1154,LadyMooseLizardPhi,-1154,AlphaOne
21,4643,Daniel Negreanu,-4643,21
BluffBot,-339,Flush Boys,339,Flush Boys
SWEET BUT SALTY,-148,Flush Boys,148,Flush Boys
Army Leggy,-129,PotHotBot,129,PotHotBot
my bad,1277,Hurrikeynes,-1277,my bad
Bananarchist,891,reference_random,-891,Bananarchist
my bad,-451,A.L.O.E.,451,A.L.O.E.
Daniel Negreanu,-285,Jigglybluff,285,Jigglybluff
GoKinCobra,1271,AP,-1271,GoKinCobra
preflop all in,-703,Daniel Negreanu,703,Daniel Negreanu
reference_lecture_1,-76583,Power JEM ,76583,Power JEM 
B),-119,¡WHAM!,119,¡WHAM!
my bad,3919,¡WHAM!,-3919,my bad
Team Name,509,reference_lecture_2,-509,Team Name
pkr face,-2981,AlphaFish,2981,AlphaFish
AlphaFish,1591,PokerBrots,-1591,AlphaFish
my bad,8794,No One,-8794,my bad
yeet,-191,¡WHAM!,191,¡WHAM!
Icy,1799,Third Mid,-1799,Icy
Blind Plays,-403,PotHotBot,403,PotHotBot
Daniel Negreanu,309,Team Name,-309,Daniel Negreanu
testing,7036,Icy,-7036,testing
Daniel Negreanu,712,Hurrikeynes,-712,Daniel Negreanu
A.L.O.E.,-13756,BluffBot,13756,BluffBot
AlphaOne,330,:),-330,AlphaOne
Jigglybluff,566,preflop all in,-566,Jigglybluff
TeamRocket,-51,AlphaOne,51,AlphaOne
IeetChips,-958,<^-^>,958,<^-^>
AlphaFish,-1289,B),1289,B)
Bananarchist,-1,Team Name,1,Team Name
reference_staff,-542,Boners '22,542,Boners '22
A.L.O.E.,11,Blind Plays,-11,A.L.O.E.
reference_checkcall,-873,fleabitten,873,fleabitten
Team Name,-188,:),188,:)
Bananarchist,530,Icy,-530,Bananarchist
maybenot,-276,AAAKJ,276,AAAKJ
Flush Boys,-117,pls STOP we BROKE,117,pls STOP we BROKE
BadBeatBot,719,AP,-719,BadBeatBot
¡WHAM!,-565,preflop all in,565,preflop all in
AlphaFish,-23,pkr face,23,pkr face
reference_lecture_1,-936,:),936,:)
my bad,3753,reference_lecture_2,-3753,my bad
pls STOP we BROKE,158,testing,-158,pls STOP we BROKE
Diamond Dogs,-3055,AlphaFish,3055,AlphaFish
<^-^>,6074,TeamRocket,-6074,<^-^>
fleabitten,291,Icy,-291,fleabitten
reference_checkcall,-1092,AlphaOne,1092,AlphaOne
reference_checkcall,-870,:),870,:)
GoKinCobra,2793,Icy,-2793,GoKinCobra
Power JEM ,-242,Diamond Dogs,242,Diamond Dogs
PotHotBot,-627,Bananarchist,627,Bananarchist
<^-^>,-268,fleabitten,268,fleabitten
Queens Club,-688,YEE,688,YEE
BadBeatBot,-32,Third Mid,32,Third Mid
<^-^>,-198,maybenot,198,maybenot
player1,-737,SWEET BUT SALTY,737,SWEET BUT SALTY
Jigglybluff,106,reference_staff,-106,Jigglybluff
reference_random,-9899,player1,9899,player1
kaonashi,-3137,my bad,3137,my bad
B),162,Army Leggy,-162,B)
Team Name,829,reference_lecture_1,-829,Team Name
Team Name,-320,SWEET BUT SALTY,320,SWEET BUT SALTY
Daniel Negreanu,-1627,Army Leggy,1627,Army Leggy
:),340,pkr face,-340,:)
A.L.O.E.,-368,CC Star,368,CC Star
IeetChips,-141,testing,141,testing
¡WHAM!,377,Power JEM ,-377,¡WHAM!
preflop all in,1234,A.L.O.E.,-1234,preflop all in
AP,-704,YEE,704,YEE
:),-216,Boners '22,216,Boners '22
AP,-675,kaonashi,675,kaonashi
Blind Plays,-5,BluffBot,5,BluffBot
PotHotBot,280,LadyMooseLizardPhi,-280,PotHotBot
testing,-144,Boners '22,144,Boners '22
:),929,reference_checkcall,-929,:)
LadyMooseLizardPhi,179,Heffalump Rangers,-179,LadyMooseLizardPhi
reference_lecture_2,-230,Icy,230,Icy
maybenot,-1644,B),1644,B)
SWEET BUT SALTY,528,my bad,-528,SWEET BUT SALTY
Team Name,-377,CC Star,377,CC Star
andrew's bots,1221,Hurrikeynes,-1221,andrew's bots
Hurrikeynes,-837,Team Name,837,Team Name
kaonashi,-1266,preflop all in,1266,preflop all in
<^-^>,4865,TeamRocket,-4865,<^-^>
Queens Club,-601,Heffalump Rangers,601,Heffalump Rangers
AlphaFish,-55,BluffBot,55,BluffBot
No One,-27958,Queens Club,27958,Queens Club
21,817,Flush Boys,-817,21
PotHotBot,-83,AAAKJ,83,AAAKJ
Hurrikeynes,-350,BluffBot,350,BluffBot
A.L.O.E.,-816,B),816,B)
Flush Boys,-101,Daniel Negreanu,101,Daniel Negreanu
preflop all in,399,Army Leggy,-399,preflop all in
player1,-1927,Icy,1927,Icy
Army Leggy,2084,pkr face,-2084,Army Leggy
Flush Boys,-1379,my bad,1379,my bad
SWEET BUT SALTY,172,Kappa Sigma C Team,-172,SWEET BUT SALTY
CC Star,3988,reference_checkcall,-3988,CC Star
reference_staff,-121,Team Name,121,Team Name
Bananarchist,-146,YEE,146,YEE
¡WHAM!,193,pkr face,-193,¡WHAM!
Blind Plays,-2520,andrew's bots,2520,andrew's bots
Third Mid,43,Flush Boys,-43,Third Mid
Power JEM ,-2711,andrew's bots,2711,andrew's bots
reference_lecture_2,-83,pls STOP we BROKE,83,pls STOP we BROKE
AlphaOne,153,SWEET BUT SALTY,-153,AlphaOne
reference_lecture_1,-818,AAAKJ,818,AAAKJ
kaonashi,151,pls STOP we BROKE,-151,kaonashi
Icy,-3447,<^-^>,3447,<^-^>
CC Star,-124,Power JEM ,124,Power JEM 
Flush Boys,-103,LadyMooseLizardPhi,103,LadyMooseLizardPhi
player1,-686,Blind Plays,686,Blind Plays
andrew's bots,2194,Queens Club,-2194,andrew's bots
ChocolateWarriors,-505,BluffBot,505,BluffBot
Heffalump Rangers,-62,LadyMooseLizardPhi,62,LadyMooseLizardPhi
yeet,-322,YEE,322,YEE
AP,-72,Jigglybluff,72,Jigglybluff
maybenot,425,Third Mid,-425,maybenot
fleabitten,612,player1,-612,fleabitten
Bananarchist,228,A.L.O.E.,-228,Bananarchist
IeetChips,100,Third Mid,-100,IeetChips
testing,-213,AlphaFish,213,AlphaFish
player1,-2511,Army Leggy,2511,Army Leggy
pls STOP we BROKE,389,AlphaFish,-389,pls STOP we BROKE
reference_random,-20295,reference_staff,20295,reference_staff
reference_checkcall,-48,reference_lecture_1,48,reference_lecture_1
reference_lecture_2,2395,yeet,-2395,reference_lecture_2
Team Name,166,reference_lecture_2,-166,Team Name
yeet,-584,AlphaOne,584,AlphaOne
Blind Plays,-11,SWEET BUT SALTY,11,SWEET BUT SALTY
AP,-106,Blind Plays,106,Blind Plays
preflop all in,423,TeamRocket,-423,preflop all in
Blind Plays,-20493,21,20493,21
reference_lecture_1,8789,Flush Boys,-8789,reference_lecture_1
AlphaFish,-360,IeetChips,360,IeetChips
Blind Plays,686,player1,-686,Blind Plays
<^-^>,-600,reference_lecture_2,600,reference_lecture_2
AlphaOne,-790,Jigglybluff,790,Jigglybluff
ChocolateWarriors,-585,AlphaOne,585,AlphaOne
Flush Boys,13,Blind Plays,-13,Flush Boys
Army Leggy,-1083,reference_staff,1083,reference_staff
Flush Boys,453,Power JEM ,-453,Flush Boys
testing,-3275,andrew's bots,3275,andrew's bots
Icy,-307,Bananarchist,307,Bananarchist
Bananarchist,272,Flush Boys,-272,Bananarchist
No One,-25602,Power JEM ,25602,Power JEM 
reference_lecture_2,-101,IeetChips,101,IeetChips
Team Name,-7,A.L.O.E.,7,A.L.O.E.
TeamRocket,895,Power JEM ,-895,TeamRocket
my bad,1384,Flush Boys,-1384,my bad
reference_random,-1096,Boners '22,1096,Boners '22
Jeff Lynne,68,<^-^>,-68,Jeff Lynne
pkr face,-24,kaonashi,24,kaonashi
andrew's bots,-205,Bananarchist,205,Bananarchist
GoKinCobra,-621,PotHotBot,621,PotHotBot
reference_checkcall,166,ChocolateWarriors,-166,reference_checkcall
No One,-908,Jeff Lynne,908,Jeff Lynne
BadBeatBot,-435,:),435,:)
Blind Plays,-8537,my bad,8537,my bad
¡WHAM!,-673,Jeff Lynne,673,Jeff Lynne
SWEET BUT SALTY,872,player1,-872,SWEET BUT SALTY
testing,2180,player1,-2180,testing
reference_random,-10347,yeet,10347,yeet
YEE,274,TeamRocket,-274,YEE
TeamRocket,-9965,21,9965,21
BadBeatBot,-293,¡WHAM!,293,¡WHAM!
SWEET BUT SALTY,269,Daniel Negreanu,-269,SWEET BUT SALTY
Daniel Negreanu,-1968,my bad,1968,my bad
PokerBrots,2665,Power JEM ,-2665,PokerBrots
Diamond Dogs,-1629,GoKinCobra,1629,GoKinCobra
:),812,Hurrikeynes,-812,:)
AP,-1240,Army Leggy,1240,Army Leggy
¡WHAM!,95,pkr face,-95,¡WHAM!
pls STOP we BROKE,955,reference_lecture_1,-955,pls STOP we BROKE
reference_staff,-2691,reference_lecture_2,2691,reference_lecture_2
TeamRocket,967,reference_random,-967,TeamRocket
reference_staff,635,GoKinCobra,-635,reference_staff
reference_random,-3123,B),3123,B)
PokerBrots,-186,Bananarchist,186,Bananarchist
pls STOP we BROKE,-262,SWEET BUT SALTY,262,SWEET BUT SALTY
Kappa Sigma C Team,-1181,AAAKJ,1181,AAAKJ
my bad,6981,reference_random,-6981,my bad
Icy,-231,PotHotBot,231,PotHotBot
reference_staff,4000,pls STOP we BROKE,-4000,reference_staff
A.L.O.E.,-656,andrew's bots,656,andrew's bots
player1,-750,TeamRocket,750,TeamRocket
AAAKJ,331,Army Leggy,-331,AAAKJ
Team Name,30,B),-30,Team Name
TeamRocket,-7772,Icy,7772,Icy
AlphaFish,5298,yeet,-5298,AlphaFish
LadyMooseLizardPhi,-277,SWEET BUT SALTY,277,SWEET BUT SALTY
AlphaOne,8,IeetChips,-8,AlphaOne
Bananarchist,1195,player1,-1195,Bananarchist
AlphaOne,428,Third Mid,-428,AlphaOne
SWEET BUT SALTY,228,B),-228,SWEET BUT SALTY
AP,-715,maybenot,715,maybenot
A.L.O.E.,588,AP,-588,A.L.O.E.
Third Mid,0,Team Name,0,Third Mid
Jigglybluff,5,IeetChips,-5,Jigglybluff
kaonashi,185,AP,-185,kaonashi
SWEET BUT SALTY,132,Kappa Sigma C Team,-132,SWEET BUT SALTY
ChocolateWarriors,-432,Third Mid,432,Third Mid
preflop all in,796,Boners '22,-796,preflop all in
kaonashi,56,GoKinCobra,-56,kaonashi
fleabitten,566,Team Name,-566,fleabitten
pls STOP we BROKE,292,Icy,-292,pls STOP we BROKE
andrew's bots,-255,maybenot,255,maybenot
IeetChips,1419,Hurrikeynes,-1419,IeetChips
Queens Club,321,A.L.O.E.,-321,Queens Club
reference_checkcall,-1044,Jeff Lynne,1044,Jeff Lynne
reference_random,-16684,PokerBrots,16684,PokerBrots
Blind Plays,-17,BluffBot,17,BluffBot
Hurrikeynes,-302,reference_checkcall,302,reference_checkcall
CC Star,42,PokerBrots,-42,CC Star
AP,432,Army Leggy,-432,AP
Daniel Negreanu,-1010,my bad,1010,my bad
LadyMooseLizardPhi,660,AP,-660,LadyMooseLizardPhi
PokerBrots,265,reference_lecture_2,-265,PokerBrots
kaonashi,-263,fleabitten,263,fleabitten
¡WHAM!,-242,maybenot,242,maybenot
Flush Boys,-190,kaonashi,190,kaonashi
TeamRocket,1188,reference_random,-1188,TeamRocket
maybenot,-128,TeamRocket,128,TeamRocket
pls STOP we BROKE,-214,Diamond Dogs,214,Diamond Dogs
Team Name,-430,TeamRocket,430,TeamRocket
BluffBot,-885,Kappa Sigma C Team,885,Kappa Sigma C Team
¡WHAM!,71,reference_lecture_1,-71,¡WHAM!
testing,-682,reference_lecture_2,682,reference_lecture_2
ChocolateWarriors,-783,Queens Club,783,Queens Club
yeet,-4691,my bad,4691,my bad
¡WHAM!,895,reference_random,-895,¡WHAM!
player1,-549,PotHotBot,549,PotHotBot
Bananarchist,-634,preflop all in,634,preflop all in
reference_lecture_1,71,ChocolateWarriors,-71,reference_lecture_1
CC Star,-386,Daniel Negreanu,386,Daniel Negreanu
maybenot,-199,fleabitten,199,fleabitten
BadBeatBot,162,PokerBrots,-162,BadBeatBot
Boners '22,-6857,AlphaFish,6857,AlphaFish
kaonashi,335,GoKinCobra,-335,kaonashi
Power JEM ,-336,AAAKJ,336,AAAKJ
reference_lecture_1,-819,yeet,819,yeet
fleabitten,137,<^-^>,-137,fleabitten
¡WHAM!,127,Army Leggy,-127,¡WHAM!
LadyMooseLizardPhi,-244,AlphaOne,244,AlphaOne
maybenot,57,BadBeatBot,-57,maybenot
fleabitten,237,Kappa Sigma C Team,-237,fleabitten
Kappa Sigma C Team,-510,PotHotBot,510,PotHotBot
No One,-710,A.L.O.E.,710,A.L.O.E.
AP,-1322,PokerBrots,1322,PokerBrots
LadyMooseLizardPhi,467,pkr face,-467,LadyMooseLizardPhi
B),535,Army Leggy,-535,B)
Kappa Sigma C Team,-902,PokerBrots,902,PokerBrots
fleabitten,112,YEE,-112,fleabitten
kaonashi,-185,maybenot,185,maybenot
player1,-750,IeetChips,750,IeetChips
Diamond Dogs,-278,PotHotBot,278,PotHotBot
IeetChips,287,Army Leggy,-287,IeetChips
AP,-719,BadBeatBot,719,BadBeatBot
Flush Boys,235,Icy,-235,Flush Boys
Diamond Dogs,-231,Daniel Negreanu,231,Daniel Negreanu
21,-171,PotHotBot,171,PotHotBot
my bad,57,A.L.O.E.,-57,my bad
SWEET BUT SALTY,234,reference_staff,-234,SWEET BUT SALTY
CC Star,2276,BadBeatBot,-2276,CC Star
Diamond Dogs,938,preflop all in,-938,Diamond Dogs
BluffBot,315,ChocolateWarriors,-315,BluffBot
Blind Plays,-10437,yeet,10437,yeet
<^-^>,-135,¡WHAM!,135,¡WHAM!
PotHotBot,184,Army Leggy,-184,PotHotBot
yeet,-578,LadyMooseLizardPhi,578,LadyMooseLizardPhi
AP,-692,YEE,692,YEE
Bananarchist,-229,SWEET BUT SALTY,229,SWEET BUT SALTY
yeet,-274,Team Name,274,Team Name
AAAKJ,227,CC Star,-227,AAAKJ
BluffBot,-848,GoKinCobra,848,GoKinCobra
CC Star,88,GoKinCobra,-88,CC Star
Heffalump Rangers,1624,Team Name,-1624,Heffalump Rangers
reference_lecture_1,-841,kaonashi,841,kaonashi
testing,-178,maybenot,178,maybenot
Heffalump Rangers,1621,Army Leggy,-1621,Heffalump Rangers
andrew's bots,-139,BadBeatBot,139,BadBeatBot
YEE,78,Bananarchist,-78,YEE
yeet,-4408,testing,4408,testing
AlphaFish,-367,SWEET BUT SALTY,367,SWEET BUT SALTY
Third Mid,615,No One,-615,Third Mid
reference_random,-17947,Heffalump Rangers,17947,Heffalump Rangers
pls STOP we BROKE,804,ChocolateWarriors,-804,pls STOP we BROKE
my bad,9626,Blind Plays,-9626,my bad
pls STOP we BROKE,457,Third Mid,-457,pls STOP we BROKE
Jeff Lynne,799,¡WHAM!,-799,Jeff Lynne
No One,-537,SWEET BUT SALTY,537,SWEET BUT SALTY
pkr face,515,AAAKJ,-515,pkr face
testing,1306,AP,-1306,testing
preflop all in,-5698,my bad,5698,my bad
fleabitten,3,IeetChips,-3,fleabitten
GoKinCobra,1483,Hurrikeynes,-1483,GoKinCobra
PokerBrots,704,SWEET BUT SALTY,-704,PokerBrots
YEE,-140,pls STOP we BROKE,140,pls STOP we BROKE
PokerBrots,-114,kaonashi,114,kaonashi
BluffBot,-2460,Army Leggy,2460,Army Leggy
testing,-285,Third Mid,285,Third Mid
IeetChips,1047,reference_checkcall,-1047,IeetChips
No One,-23519,Queens Club,23519,Queens Club
Heffalump Rangers,-900,B),900,B)
fleabitten,-346,AAAKJ,346,AAAKJ
B),-154,SWEET BUT SALTY,154,SWEET BUT SALTY
reference_staff,-170,testing,170,testing
my bad,3698,LadyMooseLizardPhi,-3698,my bad
AP,-707,Diamond Dogs,707,Diamond Dogs
kaonashi,-241,Jigglybluff,241,Jigglybluff
pkr face,2717,yeet,-2717,pkr face
Blind Plays,-2732,reference_staff,2732,reference_staff
reference_lecture_2,1525,PokerBrots,-1525,reference_lecture_2
Hurrikeynes,-1252,pkr face,1252,pkr face
B),1909,reference_checkcall,-1909,B)
reference_staff,-356,:),356,:)
PokerBrots,-1676,B),1676,B)
GoKinCobra,800,AlphaFish,-800,GoKinCobra
¡WHAM!,-459,fleabitten,459,fleabitten
yeet,624,reference_checkcall,-624,yeet
AAAKJ,154,Heffalump Rangers,-154,AAAKJ
AlphaOne,112,Blind Plays,-112,AlphaOne
ChocolateWarriors,-2706,21,2706,21
pkr face,-1267,GoKinCobra,1267,GoKinCobra
GoKinCobra,4339,Power JEM ,-4339,GoKinCobra
TeamRocket,-2855,Heffalump Rangers,2855,Heffalump Rangers
pls STOP we BROKE,234,21,-234,pls STOP we BROKE
reference_lecture_2,-428,Kappa Sigma C Team,428,Kappa Sigma C Team
